"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","GDPHRWKD","TOT","IDX2015","A","1994",76.758437,
"ISR","GDPHRWKD","TOT","IDX2015","A","1995",75.979659,
"ISR","GDPHRWKD","TOT","IDX2015","A","1996",76.645433,
"ISR","GDPHRWKD","TOT","IDX2015","A","1997",77.386648,
"ISR","GDPHRWKD","TOT","IDX2015","A","1998",79.507416,
"ISR","GDPHRWKD","TOT","IDX2015","A","1999",79.242058,
"ISR","GDPHRWKD","TOT","IDX2015","A","2000",82.325708,
"ISR","GDPHRWKD","TOT","IDX2015","A","2001",83.270921,
"ISR","GDPHRWKD","TOT","IDX2015","A","2002",81.812412,
"ISR","GDPHRWKD","TOT","IDX2015","A","2003",82.769547,
"ISR","GDPHRWKD","TOT","IDX2015","A","2004",86.458371,
"ISR","GDPHRWKD","TOT","IDX2015","A","2005",87.468494,
"ISR","GDPHRWKD","TOT","IDX2015","A","2006",90.518937,
"ISR","GDPHRWKD","TOT","IDX2015","A","2007",91.468187,
"ISR","GDPHRWKD","TOT","IDX2015","A","2008",91.406939,
"ISR","GDPHRWKD","TOT","IDX2015","A","2009",90.369407,
"ISR","GDPHRWKD","TOT","IDX2015","A","2010",92.987133,
"ISR","GDPHRWKD","TOT","IDX2015","A","2011",95.819255,
"ISR","GDPHRWKD","TOT","IDX2015","A","2012",95.89303,
"ISR","GDPHRWKD","TOT","IDX2015","A","2013",98.045545,
"ISR","GDPHRWKD","TOT","IDX2015","A","2014",99.86432,
"ISR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"ISR","GDPHRWKD","TOT","IDX2015","A","2016",100.787312,
"ISR","GDPHRWKD","TOT","IDX2015","A","2017",102.630839,
"ISR","GDPHRWKD","TOT","IDX2015","A","2018",105.401248,
"ISR","GDPHRWKD","TOT","IDX2015","A","2019",108.813128,
"ISR","GDPHRWKD","TOT","IDX2015","A","2020",115.876955,
"ISR","GDPHRWKD","TOT","IDX2015","A","2021",117.552346,
"LVA","GDPHRWKD","TOT","IDX2015","A","1995",38.571666,
"LVA","GDPHRWKD","TOT","IDX2015","A","1996",39.38624,
"LVA","GDPHRWKD","TOT","IDX2015","A","1997",41.134315,
"LVA","GDPHRWKD","TOT","IDX2015","A","1998",43.930608,
"LVA","GDPHRWKD","TOT","IDX2015","A","1999",45.930312,
"LVA","GDPHRWKD","TOT","IDX2015","A","2000",50.145545,
"LVA","GDPHRWKD","TOT","IDX2015","A","2001",52.245854,
"LVA","GDPHRWKD","TOT","IDX2015","A","2002",56.071567,
"LVA","GDPHRWKD","TOT","IDX2015","A","2003",60.603054,
"LVA","GDPHRWKD","TOT","IDX2015","A","2004",66.691795,
"LVA","GDPHRWKD","TOT","IDX2015","A","2005",71.599736,
"LVA","GDPHRWKD","TOT","IDX2015","A","2006",76.346904,"B"
"LVA","GDPHRWKD","TOT","IDX2015","A","2007",82.446175,
"LVA","GDPHRWKD","TOT","IDX2015","A","2008",82.40813,
"LVA","GDPHRWKD","TOT","IDX2015","A","2009",84.615261,
"LVA","GDPHRWKD","TOT","IDX2015","A","2010",87.366752,
"LVA","GDPHRWKD","TOT","IDX2015","A","2011",87.51894,
"LVA","GDPHRWKD","TOT","IDX2015","A","2012",93.180425,
"LVA","GDPHRWKD","TOT","IDX2015","A","2013",93.229819,
"LVA","GDPHRWKD","TOT","IDX2015","A","2014",95.768687,
"LVA","GDPHRWKD","TOT","IDX2015","A","2015",100,
"LVA","GDPHRWKD","TOT","IDX2015","A","2016",102.639287,
"LVA","GDPHRWKD","TOT","IDX2015","A","2017",106.975216,
"LVA","GDPHRWKD","TOT","IDX2015","A","2018",108.891872,
"LVA","GDPHRWKD","TOT","IDX2015","A","2019",113.771912,
"LVA","GDPHRWKD","TOT","IDX2015","A","2020",115.949006,
"LVA","GDPHRWKD","TOT","IDX2015","A","2021",122.457465,
"LTU","GDPHRWKD","TOT","IDX2015","A","1995",42.839671,
"LTU","GDPHRWKD","TOT","IDX2015","A","1996",44.692608,
"LTU","GDPHRWKD","TOT","IDX2015","A","1997",47.956906,
"LTU","GDPHRWKD","TOT","IDX2015","A","1998",50.578213,
"LTU","GDPHRWKD","TOT","IDX2015","A","1999",52.713889,
"LTU","GDPHRWKD","TOT","IDX2015","A","2000",53.364893,
"LTU","GDPHRWKD","TOT","IDX2015","A","2001",59.573752,
"LTU","GDPHRWKD","TOT","IDX2015","A","2002",62.365777,
"LTU","GDPHRWKD","TOT","IDX2015","A","2003",68.06699,
"LTU","GDPHRWKD","TOT","IDX2015","A","2004",69.717259,
"LTU","GDPHRWKD","TOT","IDX2015","A","2005",74.522097,
"LTU","GDPHRWKD","TOT","IDX2015","A","2006",80.491759,
"LTU","GDPHRWKD","TOT","IDX2015","A","2007",86.271361,
"LTU","GDPHRWKD","TOT","IDX2015","A","2008",88.306019,
"LTU","GDPHRWKD","TOT","IDX2015","A","2009",84.517927,
"LTU","GDPHRWKD","TOT","IDX2015","A","2010",87.983481,
"LTU","GDPHRWKD","TOT","IDX2015","A","2011",94.029886,
"LTU","GDPHRWKD","TOT","IDX2015","A","2012",95.946489,
"LTU","GDPHRWKD","TOT","IDX2015","A","2013",98.887215,
"LTU","GDPHRWKD","TOT","IDX2015","A","2014",100.794162,
"LTU","GDPHRWKD","TOT","IDX2015","A","2015",100,
"LTU","GDPHRWKD","TOT","IDX2015","A","2016",98.994312,
"LTU","GDPHRWKD","TOT","IDX2015","A","2017",106.331672,
"LTU","GDPHRWKD","TOT","IDX2015","A","2018",108.612217,
"LTU","GDPHRWKD","TOT","IDX2015","A","2019",112.838174,
"LTU","GDPHRWKD","TOT","IDX2015","A","2020",119.539318,
"LTU","GDPHRWKD","TOT","IDX2015","A","2021",122.143172,
"ROU","GDPHRWKD","TOT","IDX2015","A","1995",41.76771,
"ROU","GDPHRWKD","TOT","IDX2015","A","1996",43.936106,
"ROU","GDPHRWKD","TOT","IDX2015","A","1997",41.474221,
"ROU","GDPHRWKD","TOT","IDX2015","A","1998",41.927052,
"ROU","GDPHRWKD","TOT","IDX2015","A","1999",42.495135,
"ROU","GDPHRWKD","TOT","IDX2015","A","2000",43.810229,
"ROU","GDPHRWKD","TOT","IDX2015","A","2001",46.60375,
"ROU","GDPHRWKD","TOT","IDX2015","A","2002",54.404485,
"ROU","GDPHRWKD","TOT","IDX2015","A","2003",56.61756,
"ROU","GDPHRWKD","TOT","IDX2015","A","2004",63.411225,
"ROU","GDPHRWKD","TOT","IDX2015","A","2005",66.917114,
"ROU","GDPHRWKD","TOT","IDX2015","A","2006",72.366538,
"ROU","GDPHRWKD","TOT","IDX2015","A","2007",76.335734,
"ROU","GDPHRWKD","TOT","IDX2015","A","2008",84.809551,
"ROU","GDPHRWKD","TOT","IDX2015","A","2009",84.074427,
"ROU","GDPHRWKD","TOT","IDX2015","A","2010",82.35654,
"ROU","GDPHRWKD","TOT","IDX2015","A","2011",85.519836,
"ROU","GDPHRWKD","TOT","IDX2015","A","2012",87.819072,"B"
"ROU","GDPHRWKD","TOT","IDX2015","A","2013",92.196687,
"ROU","GDPHRWKD","TOT","IDX2015","A","2014",95.538891,
"ROU","GDPHRWKD","TOT","IDX2015","A","2015",100,
"ROU","GDPHRWKD","TOT","IDX2015","A","2016",104.529363,
"ROU","GDPHRWKD","TOT","IDX2015","A","2017",110.985401,
"ROU","GDPHRWKD","TOT","IDX2015","A","2018",115.772584,
"ROU","GDPHRWKD","TOT","IDX2015","A","2019",119.394547,
"ROU","GDPHRWKD","TOT","IDX2015","A","2020",116.801689,
"ROU","GDPHRWKD","TOT","IDX2015","A","2021",133.400434,
"RUS","GDPHRWKD","TOT","IDX2015","A","1995",62.464734,
"RUS","GDPHRWKD","TOT","IDX2015","A","1996",61.122942,
"RUS","GDPHRWKD","TOT","IDX2015","A","1997",62.945907,
"RUS","GDPHRWKD","TOT","IDX2015","A","1998",61.51683,
"RUS","GDPHRWKD","TOT","IDX2015","A","1999",60.209612,
"RUS","GDPHRWKD","TOT","IDX2015","A","2000",63.511681,
"RUS","GDPHRWKD","TOT","IDX2015","A","2001",66.758437,
"RUS","GDPHRWKD","TOT","IDX2015","A","2002",68.245369,
"RUS","GDPHRWKD","TOT","IDX2015","A","2003",73.068583,
"RUS","GDPHRWKD","TOT","IDX2015","A","2004",77.331225,
"RUS","GDPHRWKD","TOT","IDX2015","A","2005",81.346256,
"RUS","GDPHRWKD","TOT","IDX2015","A","2006",86.709834,
"RUS","GDPHRWKD","TOT","IDX2015","A","2007",91.776863,
"RUS","GDPHRWKD","TOT","IDX2015","A","2008",96.152366,
"RUS","GDPHRWKD","TOT","IDX2015","A","2009",91.815928,
"RUS","GDPHRWKD","TOT","IDX2015","A","2010",94.989062,
"RUS","GDPHRWKD","TOT","IDX2015","A","2011",97.601403,
"RUS","GDPHRWKD","TOT","IDX2015","A","2012",100.399305,
"RUS","GDPHRWKD","TOT","IDX2015","A","2013",102.485456,
"RUS","GDPHRWKD","TOT","IDX2015","A","2014",102.767518,
"RUS","GDPHRWKD","TOT","IDX2015","A","2015",100,
"RUS","GDPHRWKD","TOT","IDX2015","A","2016",100.301006,
"RUS","GDPHRWKD","TOT","IDX2015","A","2017",101.982307,
"RUS","GDPHRWKD","TOT","IDX2015","A","2018",105.010968,
"RUS","GDPHRWKD","TOT","IDX2015","A","2019",108.312295,
"RUS","GDPHRWKD","TOT","IDX2015","A","2020",112.299021,
"SVN","GDPHRWKD","TOT","IDX2015","A","1995",60.262991,
"SVN","GDPHRWKD","TOT","IDX2015","A","1996",64.483001,
"SVN","GDPHRWKD","TOT","IDX2015","A","1997",69.500075,
"SVN","GDPHRWKD","TOT","IDX2015","A","1998",71.306984,
"SVN","GDPHRWKD","TOT","IDX2015","A","1999",73.893916,
"SVN","GDPHRWKD","TOT","IDX2015","A","2000",76.288661,
"SVN","GDPHRWKD","TOT","IDX2015","A","2001",78.951283,
"SVN","GDPHRWKD","TOT","IDX2015","A","2002",79.298174,
"SVN","GDPHRWKD","TOT","IDX2015","A","2003",81.746584,
"SVN","GDPHRWKD","TOT","IDX2015","A","2004",84.427877,
"SVN","GDPHRWKD","TOT","IDX2015","A","2005",90.134493,
"SVN","GDPHRWKD","TOT","IDX2015","A","2006",95.478905,
"SVN","GDPHRWKD","TOT","IDX2015","A","2007",99.578566,
"SVN","GDPHRWKD","TOT","IDX2015","A","2008",99.443009,
"SVN","GDPHRWKD","TOT","IDX2015","A","2009",93.167784,
"SVN","GDPHRWKD","TOT","IDX2015","A","2010",96.366367,
"SVN","GDPHRWKD","TOT","IDX2015","A","2011",99.864334,
"SVN","GDPHRWKD","TOT","IDX2015","A","2012",99.292575,
"SVN","GDPHRWKD","TOT","IDX2015","A","2013",98.320726,
"SVN","GDPHRWKD","TOT","IDX2015","A","2014",99.445673,
"SVN","GDPHRWKD","TOT","IDX2015","A","2015",100,
"SVN","GDPHRWKD","TOT","IDX2015","A","2016",103.474614,
"SVN","GDPHRWKD","TOT","IDX2015","A","2017",107.368238,
"SVN","GDPHRWKD","TOT","IDX2015","A","2018",109.957683,
"SVN","GDPHRWKD","TOT","IDX2015","A","2019",111.126412,
"SVN","GDPHRWKD","TOT","IDX2015","A","2020",111.902195,
"SVN","GDPHRWKD","TOT","IDX2015","A","2021",114.870443,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2001",70.394575,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2002",73.457386,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2003",78.717912,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2004",79.908675,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2005",77.458763,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2006",80.649972,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2007",84.43503,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2008",81.78736,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2009",84.032824,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2010",89.67675,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2011",90.006449,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2012",90.965195,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2013",90.95761,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2014",91.040087,
"ZAF","GDPHRWKD","TOT","IDX2015","A","2015",100,"E"
"ZAF","GDPHRWKD","TOT","IDX2015","A","2016",88.402928,"E"
"ZAF","GDPHRWKD","TOT","IDX2015","A","2017",88.353917,"E"
"ZAF","GDPHRWKD","TOT","IDX2015","A","2018",88.055105,"E"
"ZAF","GDPHRWKD","TOT","IDX2015","A","2019",87.804265,"E"
"ZAF","GDPHRWKD","TOT","IDX2015","A","2020",94.286931,"E"
"EU28","GDPHRWKD","TOT","IDX2015","A","1995",75.88545,
"EU28","GDPHRWKD","TOT","IDX2015","A","1996",76.882112,
"EU28","GDPHRWKD","TOT","IDX2015","A","1997",78.656993,
"EU28","GDPHRWKD","TOT","IDX2015","A","1998",80.048553,
"EU28","GDPHRWKD","TOT","IDX2015","A","1999",81.784614,
"EU28","GDPHRWKD","TOT","IDX2015","A","2000",84.399803,
"EU28","GDPHRWKD","TOT","IDX2015","A","2001",86.145136,
"EU28","GDPHRWKD","TOT","IDX2015","A","2002",87.933889,
"EU28","GDPHRWKD","TOT","IDX2015","A","2003",89.10659,
"EU28","GDPHRWKD","TOT","IDX2015","A","2004",90.588337,
"EU28","GDPHRWKD","TOT","IDX2015","A","2005",91.611454,
"EU28","GDPHRWKD","TOT","IDX2015","A","2006",93.13296,
"EU28","GDPHRWKD","TOT","IDX2015","A","2007",94.026361,
"EU28","GDPHRWKD","TOT","IDX2015","A","2008",93.746283,
"EU28","GDPHRWKD","TOT","IDX2015","A","2009",92.525028,
"EU28","GDPHRWKD","TOT","IDX2015","A","2010",95.222885,
"EU28","GDPHRWKD","TOT","IDX2015","A","2011",96.694585,
"EU28","GDPHRWKD","TOT","IDX2015","A","2012",97.10282,
"EU28","GDPHRWKD","TOT","IDX2015","A","2013",97.978649,
"EU28","GDPHRWKD","TOT","IDX2015","A","2014",98.589722,
"EU28","GDPHRWKD","TOT","IDX2015","A","2015",100,
"EU28","GDPHRWKD","TOT","IDX2015","A","2016",100.292359,
"EU28","GDPHRWKD","TOT","IDX2015","A","2017",101.883035,
"EU28","GDPHRWKD","TOT","IDX2015","A","2018",102.625273,
"EU28","GDPHRWKD","TOT","IDX2015","A","2019",103.374516,
"OECD","GDPHRWKD","TOT","IDX2015","A","2000",83.573989,
"OECD","GDPHRWKD","TOT","IDX2015","A","2001",84.941598,
"OECD","GDPHRWKD","TOT","IDX2015","A","2002",86.182874,
"OECD","GDPHRWKD","TOT","IDX2015","A","2003",88.000672,
"OECD","GDPHRWKD","TOT","IDX2015","A","2004",89.986344,
"OECD","GDPHRWKD","TOT","IDX2015","A","2005",91.372965,
"OECD","GDPHRWKD","TOT","IDX2015","A","2006",92.836923,
"OECD","GDPHRWKD","TOT","IDX2015","A","2007",94.187126,
"OECD","GDPHRWKD","TOT","IDX2015","A","2008",94.218805,
"OECD","GDPHRWKD","TOT","IDX2015","A","2009",94.253723,
"OECD","GDPHRWKD","TOT","IDX2015","A","2010",95.695903,
"OECD","GDPHRWKD","TOT","IDX2015","A","2011",96.677645,
"OECD","GDPHRWKD","TOT","IDX2015","A","2012",97.090779,
"OECD","GDPHRWKD","TOT","IDX2015","A","2013",98.090941,
"OECD","GDPHRWKD","TOT","IDX2015","A","2014",98.866019,
"OECD","GDPHRWKD","TOT","IDX2015","A","2015",100,
"OECD","GDPHRWKD","TOT","IDX2015","A","2016",100.498301,
"OECD","GDPHRWKD","TOT","IDX2015","A","2017",102.177332,
"OECD","GDPHRWKD","TOT","IDX2015","A","2018",103.135876,
"OECD","GDPHRWKD","TOT","IDX2015","A","2019",104.320485,
"OECD","GDPHRWKD","TOT","IDX2015","A","2020",108.232308,
"OECD","GDPHRWKD","TOT","IDX2015","A","2021",106.587863,
"G-7","GDPHRWKD","TOT","IDX2015","A","1970",40.697456,
"G-7","GDPHRWKD","TOT","IDX2015","A","1971",42.381123,
"G-7","GDPHRWKD","TOT","IDX2015","A","1972",44.433757,
"G-7","GDPHRWKD","TOT","IDX2015","A","1973",46.300769,
"G-7","GDPHRWKD","TOT","IDX2015","A","1974",47.078393,
"G-7","GDPHRWKD","TOT","IDX2015","A","1975",48.07981,
"G-7","GDPHRWKD","TOT","IDX2015","A","1976",49.724205,
"G-7","GDPHRWKD","TOT","IDX2015","A","1977",51.098706,
"G-7","GDPHRWKD","TOT","IDX2015","A","1978",52.563444,
"G-7","GDPHRWKD","TOT","IDX2015","A","1979",53.731707,
"G-7","GDPHRWKD","TOT","IDX2015","A","1980",54.175254,
"G-7","GDPHRWKD","TOT","IDX2015","A","1981",55.595915,
"G-7","GDPHRWKD","TOT","IDX2015","A","1982",56.152352,
"G-7","GDPHRWKD","TOT","IDX2015","A","1983",57.688618,
"G-7","GDPHRWKD","TOT","IDX2015","A","1984",59.160742,
"G-7","GDPHRWKD","TOT","IDX2015","A","1985",60.759196,
"G-7","GDPHRWKD","TOT","IDX2015","A","1986",62.031686,
"G-7","GDPHRWKD","TOT","IDX2015","A","1987",63.188017,
"G-7","GDPHRWKD","TOT","IDX2015","A","1988",64.687319,
"G-7","GDPHRWKD","TOT","IDX2015","A","1989",66.156157,
"G-7","GDPHRWKD","TOT","IDX2015","A","1990",67.771885,
"G-7","GDPHRWKD","TOT","IDX2015","A","1991",68.990231,
"G-7","GDPHRWKD","TOT","IDX2015","A","1992",70.916175,
"G-7","GDPHRWKD","TOT","IDX2015","A","1993",72.014399,
"G-7","GDPHRWKD","TOT","IDX2015","A","1994",73.280137,
"G-7","GDPHRWKD","TOT","IDX2015","A","1995",74.353216,
"G-7","GDPHRWKD","TOT","IDX2015","A","1996",75.784828,
"G-7","GDPHRWKD","TOT","IDX2015","A","1997",77.216538,
"G-7","GDPHRWKD","TOT","IDX2015","A","1998",78.735353,
"G-7","GDPHRWKD","TOT","IDX2015","A","1999",80.768275,
"G-7","GDPHRWKD","TOT","IDX2015","A","2000",83.083863,
"G-7","GDPHRWKD","TOT","IDX2015","A","2001",84.629985,
"G-7","GDPHRWKD","TOT","IDX2015","A","2002",86.404895,
"G-7","GDPHRWKD","TOT","IDX2015","A","2003",88.029279,
"G-7","GDPHRWKD","TOT","IDX2015","A","2004",89.812859,
"G-7","GDPHRWKD","TOT","IDX2015","A","2005",91.319018,
"G-7","GDPHRWKD","TOT","IDX2015","A","2006",92.270677,
"G-7","GDPHRWKD","TOT","IDX2015","A","2007",93.155189,
"G-7","GDPHRWKD","TOT","IDX2015","A","2008",93.57989,
"G-7","GDPHRWKD","TOT","IDX2015","A","2009",94.107623,
"G-7","GDPHRWKD","TOT","IDX2015","A","2010",96.376087,
"G-7","GDPHRWKD","TOT","IDX2015","A","2011",97.074488,
"G-7","GDPHRWKD","TOT","IDX2015","A","2012",97.524404,
"G-7","GDPHRWKD","TOT","IDX2015","A","2013",98.448462,
"G-7","GDPHRWKD","TOT","IDX2015","A","2014",99.049837,
"G-7","GDPHRWKD","TOT","IDX2015","A","2015",100,
"G-7","GDPHRWKD","TOT","IDX2015","A","2016",100.33929,
"G-7","GDPHRWKD","TOT","IDX2015","A","2017",101.535602,
"G-7","GDPHRWKD","TOT","IDX2015","A","2018",102.311022,
"G-7","GDPHRWKD","TOT","IDX2015","A","2019",103.4358,
"G-7","GDPHRWKD","TOT","IDX2015","A","2020",106.023323,
"G-7","GDPHRWKD","TOT","IDX2015","A","2021",105.017513,
"EA19","GDPHRWKD","TOT","IDX2015","A","1995",81.117866,
"EA19","GDPHRWKD","TOT","IDX2015","A","1996",82.005512,
"EA19","GDPHRWKD","TOT","IDX2015","A","1997",83.536477,
"EA19","GDPHRWKD","TOT","IDX2015","A","1998",84.426273,
"EA19","GDPHRWKD","TOT","IDX2015","A","1999",85.593093,
"EA19","GDPHRWKD","TOT","IDX2015","A","2000",87.636678,
"EA19","GDPHRWKD","TOT","IDX2015","A","2001",88.943295,
"EA19","GDPHRWKD","TOT","IDX2015","A","2002",89.695574,
"EA19","GDPHRWKD","TOT","IDX2015","A","2003",90.130964,
"EA19","GDPHRWKD","TOT","IDX2015","A","2004",91.211027,
"EA19","GDPHRWKD","TOT","IDX2015","A","2005",92.020534,
"EA19","GDPHRWKD","TOT","IDX2015","A","2006",93.317139,
"EA19","GDPHRWKD","TOT","IDX2015","A","2007",94.159046,
"EA19","GDPHRWKD","TOT","IDX2015","A","2008",93.950523,
"EA19","GDPHRWKD","TOT","IDX2015","A","2009",92.915073,
"EA19","GDPHRWKD","TOT","IDX2015","A","2010",95.292928,
